station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CYYQ,2021-12-11 08:00,-4.00,-11.20,70.41,230.00,13.00,0.00,29.22,990.10,15.00,18.00,FEW,M,M,M,8000.00,M,M,M,IC,M,M,M,M,M,M,-24.55,CYYQ 110800Z 23013G18KT 15SM IC FEW080 M20/M24 A2922 RMK AC2 SLP901,M
CYYQ,2021-12-11 09:00,-4.00,-9.40,76.96,230.00,10.00,0.00,29.21,989.80,15.00,M,FEW,BKN,M,M,5500.00,13000.00,M,M,IC,M,M,M,M,M,M,-22.18,CYYQ 110900Z 23010KT 15SM IC FEW055 BKN130 M20/M23 A2921 RMK SC2AC4 SLP898,M
CYYQ,2021-12-11 10:00,-4.00,-9.40,76.96,230.00,10.00,0.00,29.20,989.50,15.00,M,FEW,BKN,M,M,8000.00,12000.00,M,M,IC,M,M,M,M,M,M,-22.18,CYYQ 111000Z 23010KT 15SM IC FEW080 BKN120 M20/M23 A2920 RMK AC2AC5 SLP895,M
CYYQ,2021-12-11 11:00,-4.00,-9.40,76.96,220.00,8.00,0.00,29.19,989.10,15.00,M,SCT,BKN,M,M,2500.00,14000.00,M,M,IC,M,M,M,M,M,M,-20.23,CYYQ 111100Z 22008KT 15SM IC SCT025 BKN140 M20/M23 A2919 RMK SC4AC1 SLP891,M
CYYQ,2021-12-11 12:00,-4.00,-9.40,76.96,230.00,9.00,0.00,29.18,988.80,8.00,M,FEW,BKN,M,M,6500.00,12000.00,M,M,IC,M,M,M,M,M,M,-21.25,CYYQ 111200Z 23009KT 8SM IC FEW065 BKN120 M20/M23 A2918 RMK SC2AC5 SLP888,M
CYYQ,2021-12-11 13:00,-4.00,-9.40,76.96,230.00,9.00,0.00,29.17,988.50,6.00,M,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-21.25,CYYQ 111300Z 23009KT 6SM -SN OVC140 M20/M23 A2917 RMK AC8 SLP885,M
CYYQ,2021-12-11 14:00,-2.20,-7.60,77.14,220.00,8.00,0.00,29.17,988.30,6.00,M,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-18.02,CYYQ 111400Z 22008KT 6SM -SN OVC140 M19/M22 A2917 RMK AC8 SLP883,M
CYYQ,2021-12-11 15:00,-2.20,-7.60,77.14,220.00,8.00,0.00,29.16,988.10,3.00,M,OVC,M,M,M,14000.00,M,M,M,-SN,M,M,M,M,M,M,-18.02,CYYQ 111500Z 22008KT 3SM -SN OVC140 M19/M22 A2916 RMK AC8 SLP881,M
CYYQ,2021-12-11 16:00,-2.20,-5.80,84.17,200.00,5.00,0.00,29.17,988.20,3.00,M,FEW,OVC,M,M,7500.00,13000.00,M,M,-SN,M,M,M,M,M,M,-14.22,CYYQ 111600Z 20005KT 3SM -SN FEW075 OVC130 M19/M21 A2917 RMK AC2AC6 SLP882,M
CYYQ,2021-12-11 17:00,-0.40,-5.80,77.32,210.00,8.00,0.00,29.15,987.60,5.00,M,FEW,OVC,M,M,7000.00,10000.00,M,M,-SN,M,M,M,M,M,M,-15.80,CYYQ 111700Z 21008KT 5SM -SN FEW070 OVC100 M18/M21 A2915 RMK AC2AC6 SLP876,M
CYYQ,2021-12-11 17:27,-0.40,-5.80,77.32,210.00,8.00,0.00,29.14,987.40,6.00,M,FEW,BKN,M,M,5500.00,8000.00,M,M,IC,M,M,M,M,M,M,-15.80,CYYQ 111727Z 21008KT 6SM IC FEW055 BKN080 M18/M21 A2914 RMK SC2AC3 SLP874,M
CYYQ,2021-12-11 18:00,-2.20,-5.80,84.17,190.00,6.00,0.00,29.14,987.50,8.00,M,SCT,M,M,M,4800.00,M,M,M,IC,M,M,M,M,M,M,-15.66,CYYQ 111800Z 19006KT 8SM IC SCT048 M19/M21 A2914 RMK SC4 SLP875,M
CYYQ,2021-12-11 19:00,-0.40,-5.80,77.32,170.00,6.00,0.00,29.14,987.30,8.00,M,BKN,M,M,M,1900.00,M,M,M,IC,M,M,M,M,M,M,-13.49,CYYQ 111900Z 17006KT 8SM IC BKN019 M18/M21 A2914 RMK SC7 SLP873,M
CYYQ,2021-12-11 19:43,1.40,-4.00,77.49,180.00,5.00,0.00,29.14,987.30,8.00,M,OVC,M,M,M,1900.00,M,M,M,-SN,M,M,M,M,M,M,-9.95,CYYQ 111943Z 18005KT 8SM -SN OVC019 M17/M20 A2914 RMK SC8 SLP873,M
CYYQ,2021-12-11 20:00,1.40,-2.20,84.43,170.00,5.00,0.00,29.14,987.30,8.00,M,OVC,M,M,M,1900.00,M,M,M,-SN,M,M,M,M,M,M,-9.95,CYYQ 112000Z 17005KT 8SM -SN OVC019 M17/M19 A2914 RMK SC8 SLP873,M
CYYQ,2021-12-11 21:00,1.40,-2.20,84.43,110.00,6.00,0.00,29.16,987.90,10.00,M,BKN,M,M,M,1700.00,M,M,M,-SN,M,M,M,M,M,M,-11.32,CYYQ 112100Z 11006KT 10SM -SN BKN017 M17/M19 A2916 RMK SC7 SLP879,M
CYYQ,2021-12-11 22:00,1.40,-2.20,84.43,80.00,7.00,0.00,29.17,988.20,10.00,M,OVC,M,M,M,1700.00,M,M,M,-SN,M,M,M,M,M,M,-12.52,CYYQ 112200Z 08007KT 10SM -SN OVC017 M17/M19 A2917 RMK SC8 SLP882,M
CYYQ,2021-12-11 23:00,1.40,-2.20,84.43,70.00,7.00,0.00,29.19,989.00,12.00,M,OVC,M,M,M,1500.00,M,M,M,-SN,M,M,M,M,M,M,-12.52,CYYQ 112300Z 07007KT 12SM -SN OVC015 M17/M19 A2919 RMK SC8 SLP890,M
CYYQ,2021-12-12 00:00,-0.40,-4.00,84.30,70.00,4.00,0.00,29.20,989.30,12.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-10.42,CYYQ 120000Z 07004KT 12SM -SN OVC011 M18/M20 A2920 RMK SC8 SLP893,M
CYYQ,2021-12-12 01:00,1.40,-2.20,84.43,40.00,6.00,0.00,29.20,989.50,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-11.32,CYYQ 120100Z 04006KT 15SM -SN OVC011 M17/M19 A2920 RMK SC8 SLP895,M
CYYQ,2021-12-12 02:00,5.00,1.40,84.68,30.00,12.00,0.00,29.21,989.70,8.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-12.36,CYYQ 120200Z 03012KT 8SM -SN OVC011 M15/M17 A2921 RMK SC8 SLP897,M
CYYQ,2021-12-12 02:05,5.00,1.40,84.68,20.00,10.00,0.00,29.21,989.80,8.00,16.00,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-10.89,CYYQ 120205Z 02010G16KT 8SM -SN OVC009 M15/M17 A2921 RMK SC8 SLP898,M
CYYQ,2021-12-12 03:00,6.80,5.00,92.12,40.00,11.00,0.00,29.21,989.70,10.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-9.38,CYYQ 120300Z 04011KT 10SM -SN OVC009 M14/M15 A2921 RMK SC8 SLP897,M
CYYQ,2021-12-12 03:37,8.60,5.00,84.93,10.00,5.00,0.00,29.22,990.20,12.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-1.39,CYYQ 120337Z 01005KT 12SM -SN OVC011 M13/M15 A2922 RMK SC8 SLP902,M
CYYQ,2021-12-12 04:00,8.60,5.00,84.93,10.00,8.00,0.00,29.23,990.30,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-4.71,CYYQ 120400Z 01008KT 15SM -SN OVC011 M13/M15 A2923 RMK SC8 SLP903,M
CYYQ,2021-12-12 05:00,10.40,6.80,85.05,350.00,6.00,0.00,29.22,990.20,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-0.48,CYYQ 120500Z 35006KT 15SM -SN OVC011 M12/M14 A2922 RMK SC8 SLP902,M
CYYQ,2021-12-12 06:00,6.80,3.20,84.80,250.00,4.00,0.00,29.22,990.20,12.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-2.01,CYYQ 120600Z 25004KT 210V300 12SM -SN OVC011 M14/M16 A2922 RMK SC8 SLP902,M
CYYQ,2021-12-12 07:00,8.60,5.00,84.93,290.00,9.00,0.00,29.22,990.20,12.00,M,BKN,OVC,M,M,1100.00,2900.00,M,M,-SN,M,M,M,M,M,M,-5.58,CYYQ 120700Z 29009KT 12SM -SN BKN011 OVC029 M13/M15 A2922 RMK SC6SC2 SLP902,M
CYYQ,2021-12-12 07:15,8.60,6.80,92.19,290.00,8.00,0.00,29.23,990.30,12.00,M,FEW,OVC,M,M,1100.00,2900.00,M,M,-SN,M,M,M,M,M,M,-4.71,CYYQ 120715Z 29008KT 12SM -SN FEW011 OVC029 M13/M14 A2923 RMK SC2SC6 SLP903,M
CYYQ,2021-12-12 08:00,8.60,5.00,84.93,280.00,8.00,0.00,29.23,990.30,15.00,M,OVC,M,M,M,2600.00,M,M,M,-SN,M,M,M,M,M,M,-4.71,CYYQ 120800Z 28008KT 15SM -SN OVC026 M13/M15 A2923 RMK SC8 SLP903,M
CYYQ,2021-12-12 08:32,6.80,3.20,84.80,270.00,8.00,0.00,29.23,990.40,15.00,M,BKN,OVC,M,M,1100.00,2900.00,M,M,-SN,M,M,M,M,M,M,-6.93,CYYQ 120832Z 27008KT 15SM -SN BKN011 OVC029 M14/M16 A2923 RMK SC5SC3 SLP904,M
CYYQ,2021-12-12 09:00,6.80,3.20,84.80,280.00,9.00,0.00,29.23,990.50,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-7.82,CYYQ 120900Z 28009KT 15SM -SN OVC011 M14/M16 A2923 RMK SC8 SLP905,M
CYYQ,2021-12-12 09:21,6.80,3.20,84.80,280.00,9.00,0.00,29.23,990.50,15.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-7.82,CYYQ 120921Z 28009KT 15SM -SN OVC009 M14/M16 A2923 RMK SC8 SLP905,M
CYYQ,2021-12-12 09:45,6.80,3.20,84.80,290.00,8.00,0.00,29.23,990.40,12.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-6.93,CYYQ 120945Z 29008KT 12SM -SN OVC011 M14/M16 A2923 RMK SC8 SLP904,M
CYYQ,2021-12-12 10:00,6.80,3.20,84.80,280.00,8.00,0.00,29.23,990.30,12.00,M,OVC,M,M,M,1200.00,M,M,M,-SN,M,M,M,M,M,M,-6.93,CYYQ 121000Z 28008KT 12SM -SN OVC012 M14/M16 A2923 RMK SC8 SLP903,M
CYYQ,2021-12-12 11:00,5.00,3.20,92.06,280.00,11.00,0.00,29.24,990.70,10.00,16.00,OVC,M,M,M,1400.00,M,M,M,-SN,M,M,M,M,M,M,-11.65,CYYQ 121100Z CCA 28011G16KT 10SM -SN OVC014 M15/M16 A2924 RMK SC8 SLP907,M
CYYQ,2021-12-12 12:00,8.60,5.00,84.93,290.00,11.00,0.00,29.24,990.60,4.00,17.00,OVC,M,M,M,1400.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-7.10,CYYQ 121200Z 29011G17KT 4SM -SN DRSN OVC014 M13/M15 A2924 RMK SC8 SLP906,M
CYYQ,2021-12-12 12:16,10.40,6.80,85.05,290.00,10.00,0.00,29.24,990.70,8.00,20.00,OVC,M,M,M,900.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-4.12,CYYQ 121216Z 29010G20KT 8SM -SN DRSN OVC009 M12/M14 A2924 RMK SC8 SLP907,M
CYYQ,2021-12-12 12:40,14.00,10.40,85.28,10.00,14.00,0.00,29.25,990.90,12.00,M,SCT,OVC,M,M,700.00,1300.00,M,M,-SN DRSN,M,M,M,M,M,M,-2.04,CYYQ 121240Z 01014KT 12SM -SN DRSN SCT007 OVC013 M10/M12 A2925 RMK SC3SC5 SLP909,M
CYYQ,2021-12-12 13:00,14.00,8.60,78.68,20.00,14.00,0.00,29.25,991.00,15.00,M,OVC,M,M,M,1300.00,M,M,M,-SN,M,M,M,M,M,M,-2.04,CYYQ 121300Z 02014KT 15SM -SN OVC013 M10/M13 A2925 RMK SC8 SLP910,M
CYYQ,2021-12-12 14:00,12.20,8.60,85.17,30.00,12.00,0.00,29.27,991.80,15.00,M,BKN,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-3.20,CYYQ 121400Z 03012KT 15SM -SN BKN011 M11/M13 A2927 RMK SC7 SLP918,M
CYYQ,2021-12-12 14:44,10.40,8.60,92.25,20.00,12.00,0.00,29.29,992.30,15.00,M,SCT,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-5.49,CYYQ 121444Z 02012KT 15SM SCT011 M12/M13 A2929 RMK ST3 SLP923,M
CYYQ,2021-12-12 15:00,10.40,6.80,85.05,20.00,10.00,0.00,29.30,992.60,15.00,M,SCT,M,M,M,1100.00,M,M,M,M,M,M,M,M,M,M,-4.12,CYYQ 121500Z 02010KT 15SM SCT011 M12/M14 A2930 RMK SC3 SLP926,M
CYYQ,2021-12-12 16:00,8.60,6.80,92.19,10.00,8.00,0.00,29.33,993.60,15.00,M,SCT,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,-4.71,CYYQ 121600Z CCA 01008KT 15SM R33/4500V6000FT/D SCT008 M13/M14 A2933 RMK SC3 SLP936,M
CYYQ,2021-12-12 17:00,12.20,8.60,85.17,350.00,8.00,0.00,29.33,993.90,15.00,M,BKN,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,-0.28,CYYQ 121700Z 35008KT 15SM BKN044 M11/M13 A2933 RMK SC5 SLP939,M
CYYQ,2021-12-12 18:00,8.60,5.00,84.93,290.00,5.00,0.00,29.36,994.60,12.00,M,SCT,BKN,BKN,M,800.00,1100.00,3800.00,M,-SN,M,M,M,M,M,M,-1.39,CYYQ 121800Z 29005KT 12SM -SN SCT008 BKN011 BKN038 M13/M15 A2936 RMK SC3SC3SC1 SLP946,M
CYYQ,2021-12-12 19:00,8.60,5.00,84.93,270.00,8.00,0.00,29.37,995.10,6.00,M,SCT,BKN,OVC,M,900.00,2400.00,6000.00,M,-SN,M,M,M,M,M,M,-4.71,CYYQ 121900Z 27008KT 6SM -SN SCT009 BKN024 OVC060 M13/M15 A2937 RMK SC3SC3SC2 SLP951,M
CYYQ,2021-12-12 20:00,8.60,5.00,84.93,280.00,10.00,0.00,29.39,995.90,5.00,M,FEW,BKN,OVC,M,900.00,4000.00,11000.00,M,-SN,M,M,M,M,M,M,-6.38,CYYQ 122000Z 28010KT 5SM -SN FEW009 BKN040 OVC110 M13/M15 A2939 RMK SC1SC6AC1 SLP959,M
CYYQ,2021-12-12 21:00,8.60,5.00,84.93,290.00,11.00,0.00,29.41,996.60,4.00,M,FEW,OVC,M,M,6500.00,10000.00,M,M,-SN,M,M,M,M,M,M,-7.10,CYYQ 122100Z 29011KT 4SM -SN FEW065 OVC100 M13/M15 A2941 RMK SC1AC7 SLP966,M
CYYQ,2021-12-12 22:00,8.60,5.00,84.93,300.00,13.00,0.00,29.44,997.30,6.00,M,FEW,OVC,M,M,2800.00,13000.00,M,M,-SN,M,M,M,M,M,M,-8.41,CYYQ 122200Z 30013KT 6SM -SN FEW028 OVC130 M13/M15 A2944 RMK SC1AC7 SLP973,M
CYYQ,2021-12-12 23:00,8.60,5.00,84.93,290.00,9.00,0.00,29.46,998.00,6.00,M,FEW,OVC,M,M,1800.00,14000.00,M,M,-SN,M,M,M,M,M,M,-5.58,CYYQ 122300Z 29009KT 6SM -SN FEW018 OVC140 M13/M15 A2946 RMK SC2AC6 SLP980,M
CYYQ,2021-12-13 00:00,10.40,8.60,92.25,290.00,8.00,0.00,29.48,998.80,10.00,M,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,-2.49,CYYQ 130000Z 29008KT 10SM -SN OVC010 M12/M13 A2948 RMK SC8 SLP988,M
CYYQ,2021-12-13 01:00,10.40,6.80,85.05,280.00,8.00,0.00,29.49,999.10,10.00,M,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,-2.49,CYYQ 130100Z 28008KT 10SM -SN OVC010 M12/M14 A2949 RMK SC8 SLP991,M
CYYQ,2021-12-13 01:36,10.40,8.60,92.25,280.00,9.00,0.00,29.50,999.40,12.00,M,OVC,M,M,M,800.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-3.34,CYYQ 130136Z 28009KT 12SM -SN DRSN OVC008 M12/M13 A2950 RMK SC8 SLP994,M
CYYQ,2021-12-13 02:00,10.40,8.60,92.25,270.00,9.00,0.00,29.50,999.60,15.00,M,OVC,M,M,M,800.00,M,M,M,-SN,M,M,M,M,M,M,-3.34,CYYQ 130200Z 27009KT 15SM -SN OVC008 M12/M13 A2950 RMK SC8 SLP996,M
CYYQ,2021-12-13 03:00,10.40,8.60,92.25,250.00,8.00,0.00,29.52,1000.30,12.00,M,BKN,OVC,M,M,900.00,1500.00,M,M,-SN,M,M,M,M,M,M,-2.49,CYYQ 130300Z 25008KT 12SM -SN BKN009 OVC015 M12/M13 A2952 RMK SC6SC2 SLP003,M
CYYQ,2021-12-13 03:53,12.20,8.60,85.17,260.00,11.00,0.00,29.54,1000.90,10.00,M,SCT,OVC,M,M,900.00,1700.00,M,M,-SN,M,M,M,M,M,M,-2.56,CYYQ 130353Z 26011KT 10SM -SN SCT009 OVC017 M11/M13 A2954 RMK SC4SC4 SLP009,M
CYYQ,2021-12-13 04:00,12.20,8.60,85.17,250.00,10.00,0.00,29.54,1000.90,8.00,M,SCT,OVC,M,M,900.00,1700.00,M,M,-SN,M,M,M,M,M,M,-1.86,CYYQ 130400Z 25010KT 8SM -SN SCT009 OVC017 M11/M13 A2954 RMK SC3SC5 SLP009,M
CYYQ,2021-12-13 05:00,12.20,10.40,92.32,270.00,7.00,0.00,29.56,1001.40,8.00,M,BKN,OVC,M,M,1900.00,7500.00,M,M,-SN,M,M,M,M,M,M,0.64,CYYQ 130500Z 27007KT 8SM -SN BKN019 OVC075 M11/M12 A2956 RMK SC6AC2 SLP014,M
CYYQ,2021-12-13 06:00,15.80,12.20,85.40,360.00,5.00,0.00,29.58,1002.10,6.00,M,OVC,M,M,M,2100.00,M,M,M,-SN,M,M,M,M,M,M,7.16,CYYQ 130600Z 36005KT 280V010 6SM -SN OVC021 M09/M11 A2958 RMK SC8 SLP021,M
CYYQ,2021-12-13 07:00,15.80,14.00,92.44,360.00,10.00,0.00,29.60,1003.00,8.00,M,OVC,M,M,M,2500.00,M,M,M,-SN,M,M,M,M,M,M,2.65,CYYQ 130700Z 36010KT 8SM -SN OVC025 M09/M10 A2960 RMK SC8 SLP030,M
CYYQ,2021-12-13 08:00,15.80,12.20,85.40,350.00,9.00,0.00,29.64,1004.10,10.00,M,BKN,OVC,M,M,1600.00,2700.00,M,M,-SN,M,M,M,M,M,M,3.37,CYYQ 130800Z 35009KT 10SM -SN BKN016 OVC027 M09/M11 A2964 RMK SC6SC2 SLP041,M
CYYQ,2021-12-13 09:00,15.80,12.20,85.40,330.00,5.00,0.00,29.66,1005.00,12.00,M,OVC,M,M,M,1700.00,M,M,M,-SN,M,M,M,M,M,M,7.16,CYYQ 130900Z 33005KT 12SM -SN OVC017 M09/M11 A2966 RMK SC8 SLP050,M
CYYQ,2021-12-13 09:38,14.00,10.40,85.28,300.00,11.00,0.00,29.68,1005.60,12.00,16.00,BKN,OVC,M,M,900.00,1500.00,M,M,-SN,M,M,M,M,M,M,-0.28,CYYQ 130938Z 30011G16KT 12SM -SN BKN009 OVC015 M10/M12 A2968 RMK SC6SC2 SLP056,M
CYYQ,2021-12-13 10:00,14.00,12.20,92.38,320.00,11.00,0.00,29.68,1005.70,12.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-0.28,CYYQ 131000Z 32011KT 12SM -SN OVC009 M10/M11 A2968 RMK SC8 SLP057,M
CYYQ,2021-12-13 10:49,14.00,12.20,92.38,320.00,8.00,0.00,29.71,1006.50,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,1.94,CYYQ 131049Z 32008KT 15SM -SN OVC011 M10/M11 A2971 RMK SC8 SLP065,M
CYYQ,2021-12-13 11:00,14.00,12.20,92.38,320.00,11.00,0.00,29.71,1006.70,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,-0.28,CYYQ 131100Z 32011KT 15SM -SN OVC011 M10/M11 A2971 RMK SC8 SLP067,M
CYYQ,2021-12-13 12:00,14.00,10.40,85.28,290.00,8.00,0.00,29.74,1007.70,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,1.94,CYYQ 131200Z 29008KT 15SM -SN OVC011 M10/M12 A2974 RMK SC8 SLP077,M
CYYQ,2021-12-13 13:00,12.20,8.60,85.17,280.00,7.00,0.00,29.77,1008.50,15.00,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,0.64,CYYQ 131300Z 28007KT 15SM -SN OVC011 M11/M13 A2977 RMK SC8 SLP085,M
CYYQ,2021-12-13 14:00,12.20,8.60,85.17,280.00,8.00,0.00,29.79,1009.30,15.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-0.28,CYYQ 131400Z 28008KT 15SM -SN OVC009 M11/M13 A2979 RMK SC8 SLP093,M
CYYQ,2021-12-13 15:00,10.40,6.80,85.05,280.00,8.00,0.00,29.81,1010.00,15.00,M,OVC,M,M,M,900.00,M,M,M,-SN,M,M,M,M,M,M,-2.49,CYYQ 131500Z 28008KT 15SM -SN OVC009 M12/M14 A2981 RMK SC8 SLP100,M
CYYQ,2021-12-13 16:00,10.40,6.80,85.05,280.00,9.00,0.00,29.83,1010.60,4.00,M,SCT,BKN,OVC,M,1400.00,3800.00,11000.00,M,-SN,M,M,M,M,M,M,-3.34,CYYQ 131600Z 28009KT 4SM -SN SCT014 BKN038 OVC110 M12/M14 A2983 RMK SC4SC3AC1 SLP106,M
CYYQ,2021-12-13 17:00,10.40,6.80,85.05,280.00,12.00,0.00,29.85,1011.30,4.00,M,BKN,BKN,OVC,M,2400.00,4000.00,7500.00,M,-SN,M,M,M,M,M,M,-5.49,CYYQ 131700Z 28012KT 4SM -SN BKN024 BKN040 OVC075 M12/M14 A2985 RMK SC5SC2AC1 SLP113,M
CYYQ,2021-12-13 18:00,10.40,6.80,85.05,280.00,12.00,0.00,29.87,1012.00,6.00,M,BKN,OVC,M,M,1200.00,4200.00,M,M,-SN,M,M,M,M,M,M,-5.49,CYYQ 131800Z 28012KT 6SM -SN BKN012 OVC042 M12/M14 A2987 RMK SC6SC2 SLP120,M
CYYQ,2021-12-13 19:00,10.40,6.80,85.05,280.00,11.00,0.00,29.89,1012.70,6.00,16.00,OVC,M,M,M,1200.00,M,M,M,-SN,M,M,M,M,M,M,-4.83,CYYQ 131900Z 28011G16KT 6SM -SN OVC012 M12/M14 A2989 RMK SC8 SLP127,M
CYYQ,2021-12-13 20:00,10.40,6.80,85.05,280.00,14.00,0.00,29.92,1013.70,6.00,M,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,-6.68,CYYQ 132000Z 28014KT 6SM -SN OVC010 M12/M14 A2992 RMK SC8 SLP137,M
CYYQ,2021-12-13 21:00,10.40,6.80,85.05,270.00,12.00,0.00,29.95,1014.70,6.00,18.00,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,M,M,M,-5.49,CYYQ 132100Z 27012G18KT 6SM -SN OVC010 M12/M14 A2995 RMK SC8 SLP147,M
CYYQ,2021-12-13 22:00,15.80,14.00,92.44,350.00,16.00,0.00,29.99,1015.90,6.00,M,OVC,M,M,M,600.00,M,M,M,-SN,M,M,M,M,M,M,-0.70,CYYQ 132200Z 35016KT 6SM -SN OVC006 M09/M10 A2999 RMK SC8 PRESRR SLP159,M
CYYQ,2021-12-13 22:17,14.00,12.20,92.38,340.00,14.00,0.00,30.00,1016.50,2.00,20.00,OVC,M,M,M,600.00,M,M,M,-SN,M,M,M,M,M,M,-2.04,CYYQ 132217Z 34014G20KT 2SM -SN OVC006 M10/M11 A3000 RMK SC8 PRESRR SLP165,M
CYYQ,2021-12-13 23:00,14.00,10.40,85.28,340.00,18.00,0.00,30.04,1017.60,2.00,M,FEW,SCT,OVC,M,1000.00,1700.00,15000.00,M,-SN,M,M,M,M,M,M,-3.95,CYYQ 132300Z 34018KT 2SM -SN FEW010 SCT017 OVC150 M10/M12 A3004 RMK SC2SC1AC5 SLP176,M
CYYQ,2021-12-13 23:26,10.40,6.80,85.05,340.00,17.00,0.00,30.06,1018.50,4.00,22.00,BKN,OVC,M,M,1900.00,15000.00,M,M,-SN,M,M,M,M,M,M,-8.22,CYYQ 132326Z 34017G22KT 4SM -SN BKN019 OVC150 M12/M14 A3006 RMK SC6AC2 PRESRR SLP185,M
CYYQ,2021-12-14 00:00,10.40,6.80,85.05,340.00,17.00,0.00,30.09,1019.40,4.00,M,OVC,M,M,M,1900.00,M,M,M,-SN,M,M,M,M,M,M,-8.22,CYYQ 140000Z 34017KT 4SM -SN OVC019 M12/M14 A3009 RMK SC8 PRESRR SLP194,M
CYYQ,2021-12-14 01:00,6.80,1.40,78.01,340.00,17.00,0.00,30.13,1020.80,4.00,M,FEW,OVC,M,M,1100.00,14000.00,M,M,-SN,M,M,M,M,M,M,-12.94,CYYQ 140100Z 34017KT 4SM -SN FEW011 OVC140 M14/M17 A3013 RMK SC2AC6 SLP208,M
CYYQ,2021-12-14 02:00,3.20,-0.40,84.56,320.00,16.00,0.00,30.17,1022.20,12.00,M,OVC,M,M,M,10000.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-17.12,CYYQ 140200Z 32016KT 12SM -SN DRSN OVC100 M16/M18 A3017 RMK AC8 SLP222,M
CYYQ,2021-12-14 03:00,3.20,-2.20,77.67,310.00,14.00,0.00,30.20,1023.20,12.00,M,SCT,OVC,M,M,1100.00,6000.00,M,M,-SN DRSN,M,M,M,M,M,M,-15.96,CYYQ 140300Z 31014KT 12SM -SN DRSN SCT011 OVC060 M16/M19 A3020 RMK SC3SC5 SLP232,M
CYYQ,2021-12-14 04:00,1.40,-2.20,84.43,330.00,12.00,0.00,30.23,1024.10,15.00,17.00,SCT,OVC,M,M,1100.00,6000.00,M,M,-SN DRSN,M,M,M,M,M,M,-16.94,CYYQ 140400Z 33012G17KT 15SM -SN DRSN SCT011 OVC060 M17/M19 A3023 RMK SC4SC4 SLP241,M
CYYQ,2021-12-14 04:30,1.40,-2.20,84.43,330.00,12.00,0.00,30.24,1024.50,15.00,18.00,BKN,OVC,M,M,1100.00,6000.00,M,M,-SN DRSN,M,M,M,M,M,M,-16.94,CYYQ 140430Z 33012G18KT 15SM -SN DRSN BKN011 OVC060 M17/M19 A3024 RMK SC7SC1 SLP245,M
CYYQ,2021-12-14 05:00,1.40,-4.00,77.49,340.00,10.00,0.00,30.25,1025.00,15.00,17.00,OVC,M,M,M,1100.00,M,M,M,-SN DRSN,M,M,M,M,M,M,-15.40,CYYQ 140500Z 34010G17KT 15SM -SN DRSN OVC011 M17/M20 A3025 RMK SC8 SLP250,M
